origin,destination,weight,shipment_type,day_of_week,delivery_days
Jaipur,Kolkata,6.462834632206637,Standard,5,4.1
Chennai,Hyderabad,122.4163116245208,Express,4,4.0
Surat,Ahmedabad,62.724842273265224,Air,5,2.4
Surat,Hyderabad,124.82217960808778,Ocean,6,5.0
Pune,Mumbai,101.32780412611288,Standard,3,3.2
Ahmedabad,Surat,128.14644499466087,Express,4,3.1
Hyderabad,Chennai,53.36589536577305,Standard,2,2.4
Kolkata,Hyderabad,123.22475007857369,Standard,4,4.2
Chennai,Pune,102.73841517679367,Standard,5,4.9
Surat,Mumbai,36.70063261101796,Air,0,1.6
Mumbai,Surat,97.71140451575178,Standard,5,4.4
Chennai,Jaipur,36.93863097315757,Air,6,1.1
Ahmedabad,Bangalore,95.34239029481412,Standard,4,4.9
Hyderabad,Ahmedabad,145.3771909389828,Standard,1,4.2
Surat,Hyderabad,128.11385869899854,Air,4,1.9
Jaipur,Hyderabad,77.42575524153413,Express,6,2.6
Kolkata,Pune,30.64142187346578,Standard,0,3.6
Pune,Surat,123.37441463966242,Express,0,2.0
Chennai,Jaipur,87.74528456763761,Standard,2,4.1
Hyderabad,Surat,18.301477184419774,Standard,1,2.6
Mumbai,Bangalore,19.54862006083224,Air,6,1.0
Pune,Delhi,142.4779811391447,Express,2,2.9
Pune,Kolkata,121.6232697431059,Standard,5,5.4
Chennai,Jaipur,82.70759214341895,Standard,6,4.9
Mumbai,Kolkata,15.66055601383995,Air,6,1.0
Hyderabad,Ahmedabad,40.60228262802666,Air,5,2.5
Surat,Hyderabad,25.922458988798063,Standard,0,3.5
Jaipur,Bangalore,136.73060440322305,Standard,3,4.8
Chennai,Mumbai,57.41777174470354,Express,1,2.5
Jaipur,Chennai,68.35054166843877,Air,4,2.7
Surat,Pune,23.70560345597791,Standard,0,2.7
Bangalore,Kolkata,73.93956804036682,Express,6,2.3
Mumbai,Pune,75.60913184622389,Standard,5,3.6
Jaipur,Bangalore,32.63539129845965,Ocean,5,7.3
Ahmedabad,Kolkata,13.360910006087092,Standard,2,3.7
Chennai,Ahmedabad,8.201526277926117,Standard,0,3.2
Delhi,Bangalore,12.169066721807855,Standard,1,3.6
Mumbai,Surat,88.1769319200618,Air,5,2.5
Bangalore,Hyderabad,140.6106416042387,Standard,1,4.0
Ahmedabad,Mumbai,43.95962214021462,Express,4,2.3
Chennai,Hyderabad,42.31974664773844,Express,2,1.7
Bangalore,Hyderabad,8.15784911882178,Standard,5,3.8
Pune,Hyderabad,125.77534513799469,Ocean,6,4.6
Surat,Ahmedabad,38.211681610626705,Standard,6,3.1
Ahmedabad,Jaipur,141.10248936552142,Standard,0,3.5
Pune,Chennai,142.9473845844983,Standard,1,5.1
Ahmedabad,Pune,64.84402138569895,Standard,0,3.8
Kolkata,Jaipur,91.90415351538101,Standard,5,4.9
Jaipur,Ahmedabad,51.82586083472515,Air,4,2.4
Chennai,Ahmedabad,3.736867186067511,Air,2,1.0
Delhi,Pune,106.22731889681428,Air,0,1.7
Bangalore,Hyderabad,80.82884593734063,Express,6,2.1
Surat,Bangalore,138.34043826322164,Air,4,3.3
Jaipur,Surat,4.52101009224013,Express,3,1.6
Surat,Bangalore,109.94764041329803,Air,5,3.0
Surat,Kolkata,71.49789262872892,Standard,4,5.2
Jaipur,Surat,113.08292541996633,Standard,2,3.5
Ahmedabad,Delhi,65.97629166923353,Express,4,2.7
Bangalore,Pune,138.1688039946408,Express,1,3.0
Pune,Mumbai,90.29638280999757,Express,2,1.5
Jaipur,Delhi,7.372871886471681,Air,2,1.0
Ahmedabad,Hyderabad,48.19039170068388,Express,4,2.7
Bangalore,Delhi,3.5777016839176423,Standard,0,4.5
Pune,Surat,108.91129311932454,Standard,2,4.3
Jaipur,Ahmedabad,101.59712595051036,Standard,0,3.1
Ahmedabad,Kolkata,123.7010980195262,Air,0,1.8
Delhi,Ahmedabad,5.615080638047717,Air,4,2.5
Surat,Ahmedabad,121.30939316745751,Express,1,1.8
Chennai,Delhi,29.092459761078842,Air,3,1.0
Ahmedabad,Hyderabad,51.68154949448159,Standard,0,3.2
Mumbai,Surat,74.12152987687868,Standard,6,3.2
Chennai,Surat,121.1083391491017,Air,0,1.4
Mumbai,Hyderabad,42.75362470224357,Standard,0,3.1
Jaipur,Chennai,101.39300608259711,Express,3,2.7
Surat,Pune,38.21490759454659,Express,3,1.2
Jaipur,Pune,37.65517880548629,Standard,5,4.7
Pune,Surat,111.45561420614412,Standard,1,3.3
Hyderabad,Chennai,115.33650087742322,Express,6,2.6
Ahmedabad,Kolkata,115.91042384551449,Air,3,2.7
Surat,Pune,20.3196436567948,Standard,1,2.6
Surat,Hyderabad,149.6025296614805,Air,0,2.3
Chennai,Pune,116.78558188146047,Ocean,6,4.8
Kolkata,Ahmedabad,39.08302897300915,Ocean,3,5.6
Chennai,Hyderabad,39.73328276606905,Express,5,2.9
Mumbai,Delhi,85.3265364975938,Standard,4,4.7
Mumbai,Bangalore,70.7829050269371,Ocean,6,5.4
Hyderabad,Chennai,33.99647112537352,Air,5,1.3
Hyderabad,Mumbai,39.021711818107335,Standard,0,3.3
Hyderabad,Chennai,34.5364109321398,Standard,3,3.1
Chennai,Surat,38.98757827080361,Air,3,1.7
Surat,Ahmedabad,84.38630166335776,Express,6,1.7
Ahmedabad,Kolkata,93.8373932946944,Standard,3,3.9
Jaipur,Hyderabad,20.83595051920161,Air,1,1.5
Jaipur,Hyderabad,77.2524137019646,Standard,2,3.4
Pune,Surat,46.15264221169244,Standard,3,2.8
Ahmedabad,Bangalore,80.85062435521577,Express,3,2.2
Pune,Mumbai,141.35352716681749,Express,3,2.3
Mumbai,Chennai,102.5563545993824,Standard,2,4.2
Ahmedabad,Hyderabad,24.99168594746702,Standard,0,3.4
Jaipur,Pune,57.180226667255326,Standard,5,4.6
Kolkata,Pune,107.07662878338552,Express,4,4.4
Ahmedabad,Pune,147.78585860676958,Standard,1,3.6
Hyderabad,Bangalore,126.14148658536803,Standard,3,3.4
Delhi,Surat,120.10276297653837,Air,6,1.8
Kolkata,Hyderabad,59.7514327335504,Standard,3,3.0
Bangalore,Kolkata,84.57152366441751,Ocean,3,5.9
Surat,Delhi,113.82025216746277,Express,4,3.8
Surat,Hyderabad,96.13337489372454,Ocean,3,5.2
Hyderabad,Mumbai,26.002151817170628,Air,3,1.0
Hyderabad,Ahmedabad,5.482654848950266,Express,1,1.5
Jaipur,Bangalore,79.94665977264525,Air,3,1.6
Chennai,Bangalore,141.6500961634597,Air,5,3.2
Hyderabad,Pune,100.10411642529208,Express,1,2.2
Surat,Bangalore,60.64552387959012,Standard,3,3.4
Jaipur,Kolkata,106.11935622728589,Air,2,1.4
Chennai,Hyderabad,0.6119469776232433,Standard,1,2.3
Mumbai,Pune,139.233294862321,Standard,1,3.6
Ahmedabad,Chennai,113.58768590971926,Express,3,3.2
Hyderabad,Delhi,134.52443180533515,Standard,2,3.1
Kolkata,Surat,17.084871811645506,Express,5,2.4
Bangalore,Mumbai,114.38140029086834,Air,6,1.1
Delhi,Kolkata,101.42309173982572,Standard,3,4.6
Jaipur,Chennai,128.99424683840223,Standard,4,5.5
Chennai,Delhi,104.07894225431743,Standard,2,4.0
Ahmedabad,Surat,69.28468956426032,Express,0,1.2
Kolkata,Surat,18.802673721897264,Express,2,1.4
Bangalore,Kolkata,100.63148898258588,Express,5,3.8
Chennai,Mumbai,120.00966347905803,Standard,2,3.9
Chennai,Surat,121.7237149430593,Express,6,2.6
Hyderabad,Ahmedabad,96.77743677960312,Ocean,1,5.6
Bangalore,Pune,58.82241335549308,Air,3,1.0
Surat,Pune,129.05443110885201,Standard,0,3.0
Mumbai,Surat,40.283761371888545,Standard,2,2.1
Chennai,Kolkata,27.971922830603187,Express,4,3.7
Mumbai,Hyderabad,75.2836047498641,Express,4,2.6
Ahmedabad,Surat,131.22110754988654,Standard,1,3.1
Hyderabad,Ahmedabad,45.99163284796851,Standard,0,3.8
Pune,Hyderabad,110.99612816320173,Express,2,1.8
Delhi,Ahmedabad,48.23786913730199,Standard,6,3.4
Mumbai,Surat,143.61030364727048,Ocean,2,5.1
Mumbai,Bangalore,49.16257371636996,Standard,1,3.4
Chennai,Ahmedabad,123.27391679405514,Standard,1,4.6
Hyderabad,Jaipur,135.4561817542743,Standard,6,3.7
Hyderabad,Surat,108.57356501657522,Express,6,2.5
Pune,Kolkata,42.30593004373316,Standard,2,4.0
Delhi,Surat,117.02379294006214,Air,3,1.7
Delhi,Hyderabad,72.03311816505428,Standard,6,3.4
Kolkata,Pune,125.14546517264213,Express,5,4.0
Delhi,Kolkata,4.8166107750573675,Express,0,2.2
Hyderabad,Ahmedabad,87.85680195227627,Standard,1,4.0
Ahmedabad,Chennai,71.10377399644732,Standard,3,3.8
Kolkata,Jaipur,96.48696052455549,Express,3,2.5
Pune,Chennai,128.01048157958536,Express,1,3.9
Chennai,Pune,4.515658378166443,Express,6,2.0
Ahmedabad,Hyderabad,38.62136326343688,Express,1,1.6
Mumbai,Surat,70.2991911341815,Express,3,2.1
Kolkata,Delhi,123.26214235898233,Standard,6,4.1
Kolkata,Bangalore,105.63346148879222,Ocean,2,6.9
Delhi,Ahmedabad,1.3023751677868638,Standard,2,2.3
Surat,Delhi,56.305152430121574,Air,0,1.6
Bangalore,Surat,75.7914188977654,Standard,3,3.7
Bangalore,Pune,6.9828133751499335,Air,4,1.8
Bangalore,Pune,7.104428048127548,Standard,3,2.8
Kolkata,Surat,52.88613725029674,Standard,6,3.5
Surat,Bangalore,64.63027939794286,Standard,2,3.4
Pune,Surat,128.89743509056595,Standard,1,3.0
Kolkata,Mumbai,80.09068105886706,Standard,0,4.3
Surat,Ahmedabad,69.03267219679103,Air,2,1.1
Chennai,Bangalore,46.55142310177111,Express,1,2.1
Kolkata,Jaipur,7.387933212348285,Air,1,1.0
Mumbai,Hyderabad,112.57808057544767,Standard,0,3.9
Hyderabad,Delhi,138.03059154329705,Standard,5,5.4
Bangalore,Surat,49.31029909614158,Express,3,2.6
Hyderabad,Jaipur,13.90008537743434,Ocean,0,5.0
Delhi,Mumbai,67.71437840286399,Express,3,2.7
Mumbai,Surat,124.40435994237926,Express,4,3.4
Chennai,Surat,56.2584488055086,Air,0,1.1
Pune,Mumbai,74.91496139573425,Standard,1,2.4
Kolkata,Jaipur,127.10194907277531,Express,5,3.5
Chennai,Kolkata,51.9101237050374,Express,2,2.1
Hyderabad,Jaipur,62.84747386590026,Ocean,3,5.8
Pune,Bangalore,132.19803321369164,Standard,6,4.3
Surat,Delhi,59.42012913972635,Air,1,1.6
Chennai,Pune,79.66894003892743,Standard,6,3.6
Hyderabad,Delhi,33.432782078136526,Air,3,1.1
Chennai,Mumbai,81.83602549607238,Standard,3,3.8
Surat,Hyderabad,134.80467332851936,Standard,2,4.2
Kolkata,Chennai,145.24587196322372,Air,3,1.8
Delhi,Bangalore,131.7048088346982,Air,4,2.5
Jaipur,Mumbai,61.58025890260991,Air,0,1.0
Surat,Pune,80.47650743210772,Standard,3,3.3
Kolkata,Delhi,19.088317729200053,Standard,6,3.4
Mumbai,Chennai,39.650765042976964,Ocean,2,5.4
Jaipur,Delhi,115.52610743600256,Standard,1,3.3
Kolkata,Bangalore,133.0217050322537,Air,3,2.0
Pune,Hyderabad,47.301974738850255,Standard,6,2.8
Mumbai,Surat,43.15524451256159,Express,3,1.5
Jaipur,Pune,82.9883530954483,Standard,3,3.6
Kolkata,Hyderabad,89.1620852473865,Standard,2,4.0
Ahmedabad,Jaipur,95.35706094935067,Standard,5,4.3
Kolkata,Jaipur,148.68865269024934,Air,2,2.1
Chennai,Kolkata,70.63071756666466,Standard,0,3.8
Bangalore,Jaipur,15.080135549372942,Express,1,1.7
Surat,Chennai,56.675578586783345,Standard,4,4.1
Jaipur,Kolkata,38.755138487148905,Ocean,4,7.1
Hyderabad,Ahmedabad,146.42963901208316,Air,2,2.9
Mumbai,Pune,106.89179614091042,Standard,6,3.8
Chennai,Hyderabad,26.687341540542608,Standard,3,2.7
Mumbai,Kolkata,58.60570850946431,Express,6,2.8
Kolkata,Ahmedabad,108.67589694061077,Express,3,3.1
Delhi,Bangalore,137.70526000335633,Standard,5,5.7
Kolkata,Mumbai,89.53015177682592,Ocean,4,7.9
Chennai,Mumbai,118.0443493231848,Air,3,2.0
Delhi,Mumbai,143.9293450603511,Air,4,2.4
Hyderabad,Surat,128.5954078905078,Express,5,3.4
Ahmedabad,Chennai,86.83316018303951,Express,1,3.0
Ahmedabad,Hyderabad,30.879535192434457,Express,3,1.7
Surat,Ahmedabad,87.1456192563738,Air,1,2.0
Pune,Delhi,57.091972915245606,Express,5,4.0
Jaipur,Hyderabad,77.09337316280265,Ocean,4,6.9
Kolkata,Hyderabad,137.3136906725037,Express,6,2.8
Surat,Jaipur,92.01035670624739,Air,4,1.9
Bangalore,Surat,123.77958611692388,Air,0,1.6
Ahmedabad,Delhi,38.00055902839632,Express,1,1.8
Bangalore,Kolkata,46.00247700272064,Air,5,2.3
Chennai,Mumbai,65.04568947757646,Express,0,1.6
Hyderabad,Kolkata,121.26730580121195,Air,2,1.6
Surat,Ahmedabad,116.36652299023643,Standard,2,2.5
Surat,Chennai,133.13591662496236,Express,6,2.3
Surat,Hyderabad,111.06367807734601,Standard,2,3.5
Surat,Delhi,57.714589635905405,Standard,4,3.5
Ahmedabad,Jaipur,120.82139186051417,Air,1,2.1
Ahmedabad,Delhi,79.04910460762395,Ocean,4,5.7
Jaipur,Kolkata,60.099534264107525,Standard,5,4.3
Pune,Jaipur,53.46071937358473,Express,1,2.7
Hyderabad,Surat,106.89627506437739,Air,6,2.0
Bangalore,Hyderabad,111.20726153383947,Standard,3,3.6
Delhi,Chennai,96.75915507894216,Air,5,2.7
Pune,Hyderabad,62.15436163212054,Standard,4,4.2
Kolkata,Mumbai,115.62053504183726,Express,0,3.3
Chennai,Bangalore,122.52056388251634,Standard,0,3.6
Jaipur,Bangalore,88.75951096911946,Express,6,1.7
Delhi,Chennai,42.55969325055902,Standard,5,4.8
Hyderabad,Jaipur,146.06530268253186,Standard,6,4.2
Mumbai,Ahmedabad,93.04339441559794,Standard,6,3.3
Bangalore,Chennai,53.95579986559092,Express,4,2.8
Bangalore,Jaipur,40.13819135435241,Ocean,6,6.7
Mumbai,Chennai,63.15471304801993,Ocean,6,5.6
Ahmedabad,Hyderabad,61.28451878988847,Air,5,1.8
Hyderabad,Ahmedabad,95.13991705962059,Express,2,2.0
Pune,Mumbai,142.18044464286342,Air,3,1.8
Jaipur,Surat,57.2231422733015,Express,6,2.5
Chennai,Hyderabad,91.6127388778509,Ocean,4,5.5
Pune,Mumbai,123.42821424074981,Standard,4,4.5
Chennai,Bangalore,48.82341977164421,Standard,1,2.9
Ahmedabad,Jaipur,120.86544371069616,Air,3,1.6
Surat,Ahmedabad,108.24229541556163,Standard,5,4.1
Mumbai,Surat,114.9029507657291,Express,2,1.9
Surat,Delhi,131.78173428465797,Express,6,3.0
Ahmedabad,Bangalore,19.662162305415148,Ocean,2,4.8
Jaipur,Bangalore,6.970732180426521,Standard,0,3.1
Pune,Kolkata,33.99583559883633,Express,6,2.6
Kolkata,Delhi,56.81882002916315,Express,3,1.6
Delhi,Hyderabad,23.52342959307882,Air,6,1.2
Pune,Chennai,51.6628331846265,Standard,4,4.4
Delhi,Kolkata,64.88540500867327,Standard,1,4.3
Hyderabad,Delhi,50.169710451544105,Express,6,1.9
Mumbai,Surat,31.36579626596788,Express,1,1.4
Hyderabad,Mumbai,58.872636096468035,Standard,6,3.0
Pune,Chennai,45.48911323137448,Ocean,2,5.1
Surat,Delhi,148.2772027828043,Standard,0,3.9
Pune,Surat,44.12970975733957,Air,1,1.0
Pune,Hyderabad,126.80480683715851,Standard,0,3.2
Chennai,Bangalore,63.53727401986486,Standard,4,4.3
Pune,Delhi,34.8690768399278,Express,4,2.8
Jaipur,Mumbai,122.58307623736073,Air,5,3.3
Ahmedabad,Mumbai,119.17022503617797,Express,3,2.8
Mumbai,Surat,29.810125542477994,Ocean,2,4.0
Chennai,Jaipur,109.85913697892887,Express,5,4.1
Bangalore,Mumbai,18.501431002610115,Standard,3,3.1
Hyderabad,Jaipur,15.672944597211044,Air,2,1.0
Kolkata,Hyderabad,124.11838362881421,Air,6,2.4
Pune,Surat,16.93462743502033,Express,5,2.3
Surat,Delhi,21.427014666058092,Express,0,1.1
Surat,Kolkata,17.17653526286772,Air,2,1.0
Kolkata,Bangalore,64.67869806999231,Standard,0,4.2
Surat,Hyderabad,126.36304625710055,Express,0,1.8
Ahmedabad,Mumbai,95.85770489321517,Express,5,3.4
Bangalore,Ahmedabad,74.99054264460518,Express,6,2.3
Surat,Pune,96.63114352089333,Express,6,1.8
Delhi,Pune,119.1322792753353,Express,1,2.5
Pune,Kolkata,40.78092577393183,Standard,6,3.4
Hyderabad,Jaipur,146.05014335314658,Standard,5,4.9
Mumbai,Pune,4.751961280577248,Air,2,1.0
Mumbai,Chennai,78.47239063424698,Express,0,2.9
Bangalore,Hyderabad,147.13071055925582,Express,5,3.2
Mumbai,Pune,37.47651476736012,Express,4,2.7
Kolkata,Mumbai,48.34685178580093,Air,5,2.1
Kolkata,Mumbai,71.82839823577561,Standard,6,3.8
Jaipur,Hyderabad,20.875191273115394,Air,2,1.0
Surat,Delhi,52.642842206822195,Standard,3,3.5
Mumbai,Ahmedabad,42.390738221992365,Air,1,1.3
Chennai,Delhi,25.992532500750666,Standard,4,5.1
Bangalore,Pune,143.6524849556764,Express,1,2.1
Jaipur,Chennai,57.630822049870865,Standard,5,5.1
Pune,Surat,19.59504666115785,Air,1,1.2
Pune,Delhi,100.43171720528608,Standard,0,4.5
Chennai,Mumbai,32.58573106334776,Standard,3,3.3
Chennai,Delhi,89.27685229648783,Standard,1,4.2
Surat,Delhi,44.32497488484274,Standard,4,4.8
Hyderabad,Pune,4.583827622452827,Express,2,1.4
Jaipur,Hyderabad,51.41181915490459,Air,1,1.3
Kolkata,Bangalore,50.50870126827678,Standard,1,4.2
Pune,Mumbai,57.51391428964418,Ocean,0,4.1
Jaipur,Delhi,110.17032793844776,Ocean,4,5.5
Kolkata,Surat,115.5149230292829,Air,5,3.3
Chennai,Jaipur,38.245873678394645,Ocean,4,6.8
Delhi,Surat,110.27383351444203,Standard,4,5.5
Jaipur,Kolkata,93.89791271738292,Air,1,1.9
Ahmedabad,Kolkata,75.39653443321897,Air,5,2.3
Pune,Jaipur,115.58751583593516,Standard,5,5.0
Mumbai,Hyderabad,56.1783867224338,Express,1,1.7
Surat,Kolkata,113.42285505154143,Express,6,3.7
Delhi,Kolkata,135.26202633871222,Standard,4,5.8
Pune,Ahmedabad,110.66685073284876,Air,1,1.6
Bangalore,Chennai,54.28125999062721,Ocean,3,3.5
Mumbai,Pune,116.7006523328613,Standard,4,4.3
Chennai,Kolkata,105.20458036827317,Standard,5,4.8
Hyderabad,Kolkata,42.416181769329604,Air,0,1.3
Jaipur,Kolkata,91.66725091394603,Air,5,2.6
Hyderabad,Chennai,125.0744157898612,Standard,1,3.6
Delhi,Surat,4.291585685528863,Standard,6,2.1
Bangalore,Delhi,9.395527144748854,Ocean,0,6.3
Kolkata,Ahmedabad,90.69942411058288,Ocean,1,5.7
Surat,Ahmedabad,40.26406851331229,Air,4,2.3
Delhi,Surat,133.3521555436659,Express,0,2.7
Ahmedabad,Chennai,111.3443410767585,Air,4,3.6
Ahmedabad,Chennai,98.74788753838503,Express,2,3.2
Chennai,Delhi,96.96849733498655,Express,1,2.4
Delhi,Pune,29.70620908387731,Standard,1,4.1
Chennai,Surat,22.199774433835458,Express,0,1.7
Surat,Chennai,53.53537077535914,Ocean,6,5.5
Surat,Ahmedabad,148.87352927727497,Standard,5,4.4
Pune,Ahmedabad,25.93500282272873,Express,5,3.2
Mumbai,Bangalore,108.86627784252083,Express,5,2.9
Jaipur,Surat,137.9008477615781,Express,1,2.5
Pune,Bangalore,81.37084169435224,Air,2,1.0
Pune,Ahmedabad,54.75524602119608,Air,2,1.9
Jaipur,Hyderabad,36.356570137175986,Air,5,1.9
Ahmedabad,Hyderabad,28.054401812916005,Express,3,1.6
Ahmedabad,Delhi,6.438319676839462,Standard,0,3.1
Surat,Chennai,138.79411854485159,Standard,1,4.8
Hyderabad,Chennai,26.787888611597786,Express,3,2.3
Mumbai,Hyderabad,109.36589305316873,Express,4,3.4
Ahmedabad,Pune,83.57309988654785,Express,0,1.7
Kolkata,Ahmedabad,56.60874194003585,Express,1,3.1
Jaipur,Pune,131.87439273009988,Standard,2,3.9
Surat,Pune,50.03997141975703,Express,6,1.9
Mumbai,Delhi,115.99168088067697,Air,2,2.2
Mumbai,Chennai,89.9995287952308,Express,4,3.5
Delhi,Chennai,89.67493196759852,Air,0,2.1
Jaipur,Chennai,46.671854407942014,Air,3,1.0
Ahmedabad,Jaipur,86.80163977710242,Standard,5,4.3
Delhi,Hyderabad,70.48377997594139,Air,6,1.0
Hyderabad,Delhi,92.78660611498098,Standard,4,4.7
Hyderabad,Delhi,23.310048209774948,Express,2,2.0
Kolkata,Chennai,66.56595877331425,Air,1,1.7
Mumbai,Ahmedabad,76.92049038330134,Ocean,2,4.2
Kolkata,Pune,21.715655589537043,Standard,6,4.2
Jaipur,Ahmedabad,138.89816911028143,Air,2,1.1
Hyderabad,Bangalore,44.73532988389975,Ocean,5,5.6
Surat,Chennai,132.84870125551564,Standard,3,4.4
Pune,Mumbai,14.108848775642647,Standard,6,3.1
Surat,Pune,70.03315657930382,Standard,4,3.7
Jaipur,Hyderabad,114.91428197234902,Express,5,3.3
Chennai,Hyderabad,104.79187295845712,Standard,1,4.0
Chennai,Jaipur,21.296945275779166,Express,4,3.7
Hyderabad,Mumbai,14.575210639495259,Express,5,2.8
Kolkata,Hyderabad,45.63864584636226,Standard,0,3.5
Delhi,Bangalore,99.97530025586228,Standard,3,4.5
Hyderabad,Delhi,74.9099939761563,Standard,0,3.8
Ahmedabad,Delhi,5.784947745583783,Standard,4,4.2
Jaipur,Surat,20.07352064448152,Express,3,1.4
Delhi,Kolkata,64.92425076886812,Standard,5,5.0
Delhi,Kolkata,116.9401394426938,Standard,2,4.3
Mumbai,Ahmedabad,97.1118656053319,Express,1,2.3
Bangalore,Surat,49.20671051447096,Air,4,2.5
Bangalore,Mumbai,105.36813835587262,Air,6,1.9
Kolkata,Mumbai,58.11457211459267,Standard,1,3.9
Delhi,Chennai,105.68930786394277,Standard,0,5.0
Bangalore,Pune,113.08787063278339,Express,3,2.4
Ahmedabad,Delhi,20.608071066494713,Air,2,1.0
Delhi,Ahmedabad,102.38049850355868,Air,3,1.0
Chennai,Ahmedabad,121.73980547127093,Express,1,3.0
Chennai,Pune,1.9552139232966557,Standard,0,2.6
Surat,Ahmedabad,49.73594308606165,Standard,0,2.8
Bangalore,Kolkata,51.386555975470635,Express,0,2.1
Kolkata,Bangalore,105.11919434766008,Express,1,3.1
Kolkata,Chennai,33.08715746729437,Express,5,3.1
Ahmedabad,Delhi,15.568160424377124,Air,6,1.0
Kolkata,Pune,2.66189644019473,Standard,6,3.2
Kolkata,Bangalore,89.75964260944508,Ocean,3,7.1
Surat,Pune,78.98641713284202,Air,2,1.4
Jaipur,Delhi,135.38711792181445,Air,5,2.0
Surat,Ahmedabad,141.72900716298608,Standard,0,4.5
Ahmedabad,Jaipur,60.372951825032125,Express,1,1.8
Ahmedabad,Bangalore,139.5058851904836,Ocean,2,6.0
Chennai,Mumbai,122.11115999700228,Standard,1,3.5
Delhi,Kolkata,17.85904834393996,Standard,2,3.2
Ahmedabad,Surat,66.68034224434916,Standard,6,3.0
Pune,Surat,119.66103167208486,Express,6,2.3
Kolkata,Jaipur,47.639641364713995,Standard,0,3.9
Hyderabad,Jaipur,8.319874599698007,Standard,3,3.0
Ahmedabad,Bangalore,50.58440758039005,Express,0,2.5
Chennai,Hyderabad,75.9672761723823,Express,5,3.3
Surat,Bangalore,108.59392608146253,Express,1,2.6
Hyderabad,Bangalore,138.7412948862428,Air,0,1.7
Delhi,Kolkata,3.9759400749807314,Air,2,1.0
Chennai,Bangalore,42.47092196492739,Express,5,2.7
Chennai,Hyderabad,83.94504831377218,Air,1,1.7
Mumbai,Ahmedabad,112.56605014406192,Standard,2,4.1
Pune,Mumbai,9.514491402953679,Standard,6,2.7
Delhi,Hyderabad,85.3179569303393,Air,4,2.5
Bangalore,Jaipur,146.5367085122325,Ocean,6,6.6
Chennai,Bangalore,20.573894157780057,Air,5,1.8
Bangalore,Mumbai,50.42647527349466,Air,1,1.7
Hyderabad,Pune,136.06820598264952,Air,5,2.9
Mumbai,Pune,124.04809142738772,Express,4,3.5
Jaipur,Hyderabad,52.09901594873808,Express,0,1.3
Delhi,Bangalore,18.524669238539232,Express,5,3.0
Bangalore,Mumbai,95.38549934789674,Ocean,4,6.1
Chennai,Kolkata,10.940624489880657,Standard,0,3.4
Bangalore,Mumbai,119.92217271989252,Express,6,3.0
Kolkata,Surat,40.421334489363524,Air,2,1.5
Pune,Kolkata,78.78965510921498,Express,5,3.1
Delhi,Ahmedabad,74.23035748685734,Standard,6,3.3
Mumbai,Ahmedabad,149.7633360655636,Express,5,3.2
Delhi,Surat,20.645954901698993,Express,5,2.8
Surat,Hyderabad,112.72103425421345,Ocean,2,5.5
Hyderabad,Pune,116.23794931777473,Standard,5,4.0
Ahmedabad,Pune,9.250495021668815,Air,2,1.0
Kolkata,Surat,17.098379257647505,Express,3,1.9
Kolkata,Pune,3.881010995545853,Express,5,2.8
Hyderabad,Surat,77.61595687462119,Ocean,1,5.1
Surat,Delhi,109.23275186593222,Air,1,1.5
Delhi,Chennai,48.776922856145774,Standard,1,4.0
Pune,Kolkata,74.69351002908162,Standard,4,5.1
Jaipur,Pune,100.74211863473947,Standard,5,5.3
Hyderabad,Surat,74.18999054938175,Express,0,2.4
Pune,Hyderabad,24.431386292757384,Ocean,0,4.7
Hyderabad,Ahmedabad,71.61972205902671,Standard,5,4.6
Jaipur,Pune,54.950448189867856,Standard,0,3.2
Bangalore,Chennai,132.42794160323882,Express,1,2.7
Surat,Delhi,46.26995753874906,Standard,2,2.9
Surat,Ahmedabad,117.46184024992465,Express,2,2.7
Jaipur,Mumbai,141.9577797648684,Standard,5,4.9
Surat,Mumbai,12.426977160763618,Standard,2,2.4
Pune,Chennai,41.51853851709453,Air,2,1.0
Surat,Delhi,70.14287651842727,Ocean,6,5.6
Delhi,Kolkata,40.85747044458503,Air,0,1.0
Chennai,Pune,71.13586135169055,Standard,1,3.0
Chennai,Delhi,144.55905705130093,Ocean,5,8.7
Pune,Hyderabad,104.97945496421919,Standard,3,3.4
Bangalore,Hyderabad,10.997280467678566,Express,3,1.2
Chennai,Mumbai,22.02575469161389,Air,4,1.7
Chennai,Hyderabad,138.2305701091095,Express,4,3.3
Ahmedabad,Mumbai,28.67832438755885,Standard,2,2.5
Jaipur,Delhi,110.29218348746006,Standard,4,3.8
Mumbai,Pune,9.301390175917751,Express,0,1.7
Delhi,Jaipur,143.6483376660817,Air,1,2.0
Hyderabad,Surat,49.34321607637372,Express,5,2.5
Hyderabad,Chennai,5.469428585498212,Standard,0,2.8
Mumbai,Chennai,126.53375711345427,Standard,5,5.4
